city_ascii,lat,lng,country
Orsk,51.2290,58.4681,Russia
Vizianagaram,18.1167,83.4167,India
North Hempstead,40.7912,-73.6688,United States
Evansville,37.9881,-87.5341,United States
Marka,1.7156,44.7703,Somalia
Cotia,-23.6039,-46.9189,Brazil
Pali,25.7725,73.3233,India
Noginsk,64.4833,91.2333,Russia
Kropyvnytskyi,48.5103,32.2667,Ukraine
Taito,35.7126,139.7800,Japan
Rondonopolis,-16.4708,-54.6358,Brazil
Coban,15.4833,-90.3667,Guatemala
Guantanamo,20.1383,-75.2061,Cuba
Krefeld,51.3333,6.5667,Germany
Huixquilucan,19.3611,-99.3508,Mexico
Kolpino,59.7300,30.6500,Russia
Sidon,33.5606,35.3758,Lebanon
Mage,-22.6528,-43.0408,Brazil
Apapa,6.4489,3.3589,Nigeria
Nadiad,22.7000,72.8700,India
Avondale,33.3858,-112.3236,United States
Brownsville,25.9980,-97.4565,United States
Dasoguz,41.8167,59.9831,Turkmenistan
Probolinggo,-7.7500,113.2167,Indonesia
Jacarei,-23.3050,-45.9658,Brazil
Quetzaltenango,14.8333,-91.5167,Guatemala
Araraquara,-21.7939,-48.1758,Brazil
Angarsk,52.5667,103.9167,Russia
Nagercoil,8.1700,77.4300,India
Sousse,35.8333,10.6333,Tunisia
Nyanza,-2.3496,29.7400,Rwanda
Takarazuka,34.8114,135.3406,Japan
Campeche,19.8500,-90.5306,Mexico
Atsugicho,35.4333,139.3667,Japan
Tarrasa,41.5611,2.0081,Spain
Bac Lieu,9.2833,105.7167,Vietnam
Itapevi,-23.5489,-46.9342,Brazil
Toamasina,-18.1492,49.4023,Madagascar
Karnal,29.6804,76.9700,India
Padangsidempuan,1.3667,99.2667,Indonesia
Varamin,35.2714,51.6511,Iran
Mubi,10.2604,13.2606,Nigeria
Korolev,55.9167,37.8167,Russia
Hunchun,42.8679,130.3585,China
Tampere,61.4981,23.7600,Finland
Sakarya,40.7833,30.4000,Turkey
Blagoveshchensk,50.2578,127.5364,Russia
Velikiy Novgorod,58.5210,31.2758,Russia
Longjin,22.8711,113.0684,China
Ashdod,31.7978,34.6503,Israel
Czestochowa,50.8096,19.1222,Poland
Puri,19.8000,85.8167,India
Carlos Manuel de Cespedes,21.5767,-78.2775,Cuba
Chapeco,-27.0958,-52.6178,Brazil
Sandton,-26.1070,28.0517,South Africa
Tanjore,10.8000,79.1500,India
Staryy Oskol,51.2981,37.8350,Russia
Secunderabad,17.4500,78.5000,India
Ji'an Shi,41.1231,126.1815,China
Bursa,40.1833,29.0667,Turkey
Jose C. Paz,-34.5167,-58.7667,Argentina
Rufisque,14.7167,-17.2667,Senegal
Presidente Prudente,-22.1258,-51.3889,Brazil
Barra do Dande,-8.4728,13.3731,Angola
Hobart,-42.8806,147.3250,Australia
Swindon,51.5600,-1.7800,United Kingdom
Ota,36.2917,139.3758,Japan
Ternopil,49.5667,25.6000,Ukraine
Formosa,-26.1847,-58.1758,Argentina
Sambhal,28.5800,78.5500,India
Gueckedou,8.5667,-10.1333,Guinea
Rennes,48.1147,-1.6794,France
Polokwane,-23.9000,29.4500,South Africa
Sabadell,41.5483,2.1075,Spain
Neyshabur,36.2200,58.8200,Iran
Radom,51.4036,21.1567,Poland
Lutsk,50.7478,25.3244,Ukraine
Hachinohe,40.5122,141.4883,Japan
Gulfport,30.4271,-89.0703,United States
San Felipe,10.3353,-68.7458,Venezuela
Saveh,35.0211,50.3564,Iran
Nishitokyo,35.7258,139.5386,Japan
Santo Tomas,14.0833,121.1833,Philippines
La Vega,19.2242,-70.5283,Dominican Republic
Appleton,44.2779,-88.3891,United States
Khomeyni Shahr,32.7000,51.5211,Iran
Damietta,31.4167,31.8214,Egypt
Juazeiro,-9.4139,-40.5028,Brazil
Kremenchuk,49.0775,33.4239,Ukraine
Itabuna,-14.7858,-39.2800,Brazil
Al Khubar,26.3000,50.2167,Saudi Arabia
Cordoba,18.8942,-96.9347,Mexico
Shiliguri,26.7200,88.4200,India
Zakhu,37.1436,42.6819,Iraq
Tulua,4.0847,-76.1986,Colombia
Mainz,50.0000,8.2667,Germany
Hortolandia,-22.8583,-47.2200,Brazil
Bitung,1.4472,125.1978,Indonesia
Naihati,22.9000,88.4200,India
Tilburg,51.5700,5.0700,Netherlands
Manta,-0.9500,-80.7162,Ecuador
Osan,37.1450,127.0694,South Korea
Butembo,0.1251,29.2990,Congo (Kinshasa)
San Miguel,13.4833,-88.1833,El Salvador
Oviedo,43.3600,-5.8450,Spain
Netanya,32.3328,34.8600,Israel
Concepcion,-36.8271,-73.0503,Chile
Itaborai,-22.7475,-42.8558,Brazil
Zamora,19.9833,-102.2833,Mexico
Bremerton,47.5436,-122.7122,United States
Alor Setar,6.1167,100.3667,Malaysia
Hickory,35.7425,-81.3230,United States
Luton,51.8783,-0.4147,United Kingdom
Tacoma,47.2431,-122.4531,United States
Denov,38.2772,67.8872,Uzbekistan
Matrah,23.6167,58.5667,Oman
Qostanay,53.2144,63.6246,Kazakhstan
Banjarbaru,-3.4425,114.8325,Indonesia
Sa Dec,10.3105,105.7397,Vietnam
Valencia,7.9000,125.0833,Philippines
Gujiao,37.9069,112.1700,China
Lubeck,53.8697,10.6864,Germany
Cartagena,37.6000,-0.9819,Spain
Petropavl,54.8622,69.1408,Kazakhstan
Sao Leopoldo,-29.7600,-51.1469,Brazil
Marg`ilon,40.4667,71.7167,Uzbekistan
Trece Martires City,14.2833,120.8667,Philippines
Gangneung,37.7556,128.8961,South Korea
San Bernardino,34.1417,-117.2946,United States
Cua,10.1667,-66.8833,Venezuela
As Samawah,31.3167,45.2833,Iraq
Vantaa,60.3000,25.0333,Finland
College Station,30.5852,-96.2960,United States
Golmud,36.4067,94.9006,China
Kalamazoo,42.2749,-85.5882,United States
Geneva,46.2000,6.1500,Switzerland
Regina,50.4547,-104.6067,Canada
Thousand Oaks,34.1914,-118.8755,United States
La Victoria,10.2278,-67.3336,Venezuela
Shimla,31.1033,77.1722,India
Babruysk,53.1500,29.2333,Belarus
Northampton,52.2304,-0.8938,United Kingdom
Mohammedia,33.6833,-7.3833,Morocco
Roanoke,37.2785,-79.9580,United States
Rui'an,27.7780,120.6526,China
Erfurt,50.9781,11.0292,Germany
Sete Lagoas,-19.4658,-44.2469,Brazil
Fontana,34.0968,-117.4599,United States
Sikasso,11.3167,-5.6667,Mali
Warnes,-17.5103,-63.1647,Bolivia
Mostoles,40.3333,-3.8667,Spain
El Tigre,8.8858,-64.2611,Venezuela
Divinopolis,-20.1389,-44.8839,Brazil
Colombo,-25.2919,-49.2239,Brazil
Moreno Valley,33.9244,-117.2045,United States
Jerez de la Frontera,36.6817,-6.1378,Spain
Sidi Bel Abbes,35.2000,-0.6333,Algeria
Limbe,4.0167,9.2167,Cameroon
Kure,34.2492,132.5658,Japan
Padova,45.4064,11.8778,Italy
Arroyo Naranjo,23.0436,-82.3328,Cuba
Colon,9.3650,-79.8750,Panama
Ploiesti,44.9386,26.0225,Romania
Oberhausen,51.4699,6.8514,Germany
Criciuma,-28.6775,-49.3697,Brazil
Pskov,57.8167,28.3333,Russia
Bila Tserkva,49.7956,30.1167,Ukraine
Isesaki,36.3167,139.2000,Japan
Pamplona,42.8167,-1.6500,Spain
Naga City,13.6167,123.1667,Philippines
Burgas,42.5030,27.4702,Bulgaria
Babylon,40.6924,-73.3585,United States
Chungju,36.9706,127.9322,South Korea
Maracanau,-3.8769,-38.6258,Brazil
Tunja,5.5403,-73.3614,Colombia
Pagadian,7.8333,123.4333,Philippines
Legazpi City,13.1333,123.7333,Philippines
Barrancabermeja,7.0675,-73.8472,Colombia
San-Pedro,4.7704,-6.6400,Côte d'Ivoire
Bukit Mertajam,5.3631,100.4667,Malaysia
Puerto Vallarta,20.6458,-105.2222,Mexico
Ijebu-Ode,6.8204,3.9200,Nigeria
Taisheng,23.2938,113.3530,China
Rostock,54.0833,12.1333,Germany
Cork,51.9000,-8.4731,Ireland
Guarenas,10.4739,-66.5383,Venezuela
Panabo,7.3000,125.6833,Philippines
Dongning,44.0608,131.1187,China
Santa Cruz,28.4667,-16.2500,Spain
Solihull,52.4130,-1.7780,United Kingdom
Burutu,5.3500,5.5167,Nigeria
Nasim Shahr,35.5644,51.1647,Iran
Moratuwa,6.7804,79.8800,Sri Lanka
Pinghu,30.7005,121.0104,China
Ich'on,37.2792,127.4425,South Korea
Milton Keynes,52.0400,-0.7600,United Kingdom
Marawi City,8.0000,124.3000,Philippines
Puerto Cabello,10.4705,-68.0296,Venezuela
Beersheba,31.2589,34.7978,Israel
Huangyan,28.6500,121.2500,China
North Port,27.0577,-82.1975,United States
Almere,52.3758,5.2256,Netherlands
Lubuklinggau,-3.2967,102.8617,Indonesia
Mary,37.6000,61.8333,Turkmenistan
Fargo,46.8652,-96.8292,United States
Cascais,38.6969,-9.4206,Portugal
Northcote,-36.7913,174.7758,New Zealand
Qina,26.1667,32.7167,Egypt
Toledo,10.3833,123.6500,Philippines
Kharagpur,22.3302,87.3237,India
Waitakere,-36.8490,174.5430,New Zealand
Monywa,22.1086,95.1358,Myanmar
Dindigul,10.3690,77.9804,India
Morogoro,-6.8242,37.6633,Tanzania
Green Bay,44.5150,-87.9896,United States
Pingzhen,24.9439,121.2161,Taiwan
Bani Suwayf,29.0667,31.0833,Egypt
Cidade de Nacala,-14.5500,40.6833,Mozambique
Talca,-35.4269,-71.6656,Chile
Portoviejo,-1.0544,-80.4544,Ecuador
Spring Valley,36.0987,-115.2619,United States
Linz,48.3000,14.2833,Austria
Trieste,45.6503,13.7703,Italy
San Carlos City,15.9281,120.3489,Philippines
Kodaira,35.7285,139.4774,Japan
Itami,34.7867,135.4056,Japan
Phan Thiet,10.9375,108.1583,Vietnam
Kalemie,-5.9475,29.1947,Congo (Kinshasa)
Kamirenjaku,35.6833,139.5594,Japan
Loures,38.8333,-9.1667,Portugal
Biskra,34.8500,5.7333,Algeria
Ingraj Bazar,25.0000,88.1500,India
Bene Beraq,32.0807,34.8338,Israel
Mytishchi,55.9167,37.7333,Russia
Nagareyama,35.8561,139.9025,Japan
Ongole,15.5000,80.0500,India
Zanzibar,-6.1667,39.2000,Tanzania
Jiutai,44.1447,125.8443,China
Qa'em Shahr,36.4611,52.8606,Iran
Amarillo,35.1988,-101.8311,United States
Ellore,16.7117,81.1031,India
Ziguinchor,12.5833,-16.2667,Senegal
Ternate,0.7833,127.3667,Indonesia
Puqi,29.7204,113.8800,China
La Ceiba,15.7800,-86.7878,Honduras
Yachiyo,35.7225,140.0997,Japan
Mandi Burewala,30.1500,72.6833,Pakistan
Coquimbo,-29.9532,-71.3380,Chile
Tekirdag,40.9833,27.5167,Turkey
Parnamirim,-5.9158,-35.2628,Brazil
Portland,43.6773,-70.2715,United States
Groningen,53.2167,6.5667,Netherlands
Biysk,52.5167,85.1667,Russia
Charleroi,50.4167,4.4442,Belgium
Aberdeen,57.1500,-2.1100,United Kingdom
Lanxi,29.2167,119.4722,China
La Guaira,10.6000,-66.9331,Venezuela
Mazabuka,-15.8667,27.7667,Zambia
Zhubei,24.8333,121.0000,Taiwan
Poza Rica de Hidalgo,20.5333,-97.4500,Mexico
Torun,53.0167,18.6167,Poland
Tanjungpinang,0.9188,104.4554,Indonesia
Kassel,51.3158,9.4979,Germany
Djougou,9.7004,1.6800,Benin
Haldia,22.0300,88.0600,India
Luxor,25.6969,32.6422,Egypt
Tarakan,3.3000,117.6333,Indonesia
Santa Barbara,34.4285,-119.7202,United States
Gainesville,29.6804,-82.3458,United States
Las Tunas,20.9667,-76.9500,Cuba
Lyubertsy,55.6814,37.8939,Russia
Matsue,35.4681,133.0486,Japan
Sosnowiec,50.3000,19.1667,Poland
Arica,-18.4784,-70.3211,Chile
Al Khums,32.6604,14.2600,Libya
Huacho,-11.1083,-77.6083,Peru
Gurgaon,28.4500,77.0200,India
El Jadid,33.2342,-8.5228,Morocco
Cajamarca,-7.1644,-78.5106,Peru
Huntington,40.8522,-73.3824,United States
Ciudad Madero,22.2500,-97.8333,Mexico
Lashkar Gah,31.5938,64.3716,Afghanistan
Mai'Adua,13.1906,8.2117,Nigeria
Jacobabad,28.2769,68.4514,Pakistan
Almeria,36.8403,-2.4681,Spain
Debrecen,47.5300,21.6392,Hungary
Tokat,40.3097,36.5542,Turkey
Nema,16.6171,-7.2500,Mauritania
Qyzylorda,44.8479,65.4999,Kazakhstan
Olympia,47.0417,-122.8959,United States
Guacara,10.2333,-67.8833,Venezuela
Oulu,65.0142,25.4719,Finland
Maimanah,35.9302,64.7701,Afghanistan
Frisco,33.1555,-96.8215,United States
Kabankalan,9.9833,122.8167,Philippines
Isidro Casanova,-34.7000,-58.5833,Argentina
Yonkers,40.9466,-73.8674,United States
Rio Claro,-22.4108,-47.5608,Brazil
Norwich,41.5495,-72.0882,United States
Bulandshahr,28.4000,77.8500,India
Az Zawiyah,32.7604,12.7200,Libya
Kasama,-10.1996,31.1799,Zambia
Puerto Cortes,15.8833,-87.9500,Honduras
Kouribga,32.8800,-6.9000,Morocco
Lahad Datu,5.0300,118.3400,Malaysia
Bojnurd,37.4667,57.3333,Iran
Norwich,52.6300,1.2970,United Kingdom
Baharampur,24.1000,88.2500,India
Liege,50.6397,5.5706,Belgium
Banja Luka,44.7667,17.1833,Bosnia And Herzegovina
Glendale,34.1818,-118.2468,United States
Huntington Beach,33.6960,-118.0025,United States
Taranto,40.4181,17.2408,Italy
Zhugang,28.1277,121.2288,China
Martapura,-3.4135,114.8365,Indonesia
Chakradharpur,22.7000,85.6300,India
Tocuyito,10.0889,-68.0922,Venezuela
Alvorada,-29.9900,-51.0839,Brazil
Deltona,28.9050,-81.2137,United States
Richmond,49.1667,-123.1333,Canada
Holon,32.0167,34.7667,Israel
Alcala de Henares,40.4818,-3.3643,Spain
Gemena,3.2500,19.7667,Congo (Kinshasa)
Oradea,47.0722,21.9211,Romania
Helong,42.5404,129.0039,China
Beni Mellal,32.3394,-6.3608,Morocco
Madhyamgram,22.7000,88.4500,India
Aurora,41.7637,-88.2901,United States
Burhanpur,21.3000,76.2267,India
Khammam,17.2500,80.1500,India
Bhiwani,28.7833,76.1333,India
Higashi-Hiroshima,34.4167,132.7333,Japan
Huanuco,-9.9294,-76.2397,Peru
Mbanza-Ngungu,-5.2500,14.8667,Congo (Kinshasa)
Eldoret,0.5167,35.2833,Kenya
Hino,35.6714,139.3950,Japan
Zipaquira,5.0247,-74.0014,Colombia
Rio Grande,-32.0350,-52.0989,Brazil
Prokopyevsk,53.8833,86.7167,Russia
Rajin,42.3444,130.3844,North Korea
Fuenlabrada,40.2833,-3.8000,Spain
Ghandinagar,23.2200,72.6800,India
Brescia,45.5389,10.2203,Italy
Kusong,39.9667,125.1667,North Korea
Suhaj,26.5606,31.6917,Egypt
Acarigua,9.5597,-69.2019,Venezuela
Hugli,22.9000,88.3900,India
San Pedro de Macoris,18.4572,-69.3061,Dominican Republic
Parma,44.8015,10.3280,Italy
Kenema,7.8833,-11.1833,Sierra Leone
Brikama,13.2804,-16.6599,The Gambia
Suzuka,34.8822,136.5842,Japan
Koronadal,6.5000,124.8500,Philippines
Cuautla,18.8167,-98.9500,Mexico
Iskandar,41.5507,69.6807,Uzbekistan
Karakopru,37.1803,38.8111,Turkey
Tempe,33.3881,-111.9318,United States
Dese,11.1333,39.6333,Ethiopia
Tanauan,14.0833,121.1500,Philippines
La Serena,-29.9027,-71.2520,Chile
Overland Park,38.8870,-94.6870,United States
Bandar-e Bushehr,28.9667,50.8333,Iran
Prato,43.8808,11.0966,Italy
Tchitato,-7.3450,20.8198,Angola
Anseong,37.0078,127.2797,South Korea
Yuzhno-Sakhalinsk,46.9500,142.7333,Russia
Richmond Hill,43.8667,-79.4333,Canada
Chilpancingo,17.5500,-99.5000,Mexico
Gorontalo,0.5411,123.0594,Indonesia
Guanajuato,21.0178,-101.2567,Mexico
Peterborough,52.5725,-0.2431,United Kingdom
Grand Prairie,32.6872,-97.0209,United States
Quelimane,-17.8764,36.8872,Mozambique
Tebessa,35.4000,8.1167,Algeria
Kumagaya,36.1472,139.3886,Japan
San Fernando,7.8940,-67.4730,Venezuela
Al Jahra',29.3375,47.6581,Kuwait
Mahbubnagar,16.7333,77.9833,India
La Plata,-34.9333,-57.9500,Argentina
San Juan Sacatepequez,14.7189,-90.6442,Guatemala
Yamaguchi,34.1781,131.4739,Japan
Muar,2.0500,102.5600,Malaysia
Cap-Haitien,19.7500,-72.2000,Haiti
Oakville,43.4500,-79.6833,Canada
Sunrise Manor,36.1785,-115.0490,United States
Godoy Cruz,-32.9167,-68.8333,Argentina
Bukan,36.5211,46.2089,Iran
Hyesan,41.4000,128.1833,North Korea
Kielce,50.8725,20.6319,Poland
Aracatuba,-21.2089,-50.4328,Brazil
Castanhal,-1.2969,-47.9219,Brazil
Guanare,9.0436,-69.7489,Venezuela
Waco,31.5598,-97.1881,United States
Basildon,51.5761,0.4886,United Kingdom
Beylikduzu,40.9819,28.6400,Turkey
Leganes,40.3281,-3.7644,Spain
Madiun,-7.6300,111.5231,Indonesia
General Mariano Alvarez,14.3000,121.0000,Philippines
Bago,10.5388,122.8384,Philippines
Valera,9.3206,-70.6078,Venezuela
Bournemouth,50.7200,-1.8800,United Kingdom
Pasuruan,-7.6406,112.9065,Indonesia
Armavir,45.0000,41.1167,Russia
Mwene-Ditu,-7.0000,23.4500,Congo (Kinshasa)
Balakovo,52.0390,47.7839,Russia
Donostia,43.3200,-1.9800,Spain
Aydin,37.8481,27.8453,Turkey
Batu,-7.8672,112.5239,Indonesia
Son Tay,21.1382,105.5050,Vietnam
Anjomachi,34.9667,137.0833,Japan
Salinas,36.6884,-121.6317,United States
Malaybalay,8.1575,125.1278,Philippines
Ferraz de Vasconcelos,-23.5411,-46.3689,Brazil
Santa Barbara d'Oeste,-22.7539,-47.4139,Brazil
Chibia,-15.1833,13.7000,Angola
Odawara,35.2647,139.1522,Japan
Kishiwada,34.4667,135.3667,Japan
Saddiqabad,28.3006,70.1302,Pakistan
Rybinsk,58.0500,38.8333,Russia
Chongju,39.6500,125.3333,North Korea
Cachoeiro de Itapemirim,-20.8489,-41.1128,Brazil
Nandyal,15.5204,78.4800,India
Hagen,51.3594,7.4750,Germany
Potosi,-19.5833,-65.7500,Bolivia
Ngaoundere,7.3214,13.5839,Cameroon
Pak Kret,13.9125,100.4978,Thailand
Waterbury,41.5583,-73.0361,United States
Parakou,9.3400,2.6200,Benin
Donghua,35.2175,106.6545,China
Mutare,-18.9728,32.6694,Zimbabwe
Narsingdi,23.9000,90.7167,Bangladesh
Braga,41.5503,-8.4200,Portugal
Araure,9.5667,-69.2167,Venezuela
Digos,6.7500,125.3500,Philippines
Pinar del Rio,22.4122,-83.6719,Cuba
Clarksville,36.5695,-87.3420,United States
Numazu,35.0956,138.8636,Japan
Raiganj,25.6167,88.1167,India
Selcuklu,37.9312,32.4996,Turkey
Tachikawa,35.7139,139.4079,Japan
Prabumulih,-3.4620,104.2229,Indonesia
Angra dos Reis,-23.0069,-44.3178,Brazil
San Francisco de Macoris,19.3000,-70.2500,Dominican Republic
Sobral,-3.6856,-40.3442,Brazil
Xiashi,30.5333,120.6833,China
Turku,60.4517,22.2700,Finland
Guatire,10.4717,-66.5406,Venezuela
Iquique,-20.2141,-70.1524,Chile
Laayoune,27.1500,-13.2000,Morocco
Cedar Rapids,41.9665,-91.6782,United States
Kofu,35.6667,138.5667,Japan
San Diego,10.2558,-67.9539,Venezuela
Gharyan,32.1669,13.0167,Libya
Barakpur,22.7500,88.3667,India
Tottori,35.5011,134.2350,Japan
Chaedok,40.6723,129.2027,North Korea
Joetsu,37.1500,138.2333,Japan
Sioux Falls,43.5397,-96.7320,United States
Calbayog City,12.0667,124.6000,Philippines
Sultanbeyli,40.9679,29.2666,Turkey
Kairouan,35.6833,10.1000,Tunisia
Cabo Frio,-22.8789,-42.0189,Brazil
Shendi,16.6805,33.4200,Sudan
Kayapinar,37.9400,40.1900,Turkey
Shibin al Kawm,30.5500,31.0000,Egypt
Ed Damazin,11.7704,34.3500,Sudan
Khujand,40.2833,69.6167,Tajikistan
Reims,49.2628,4.0347,France
Dunhuang,40.1667,94.6833,China
Huntington,38.4109,-82.4344,United States
Mahesana,23.6000,72.4000,India
Modena,44.6458,10.9257,Italy
Guri,37.5947,127.1428,South Korea
Getafe,40.3047,-3.7311,Spain
Jamaame,0.0722,42.7506,Somalia
Breda,51.5875,4.7750,Netherlands
Basel,47.5606,7.5906,Switzerland
Semnan,35.5833,53.3833,Iran
Temirtau,50.0549,72.9646,Kazakhstan
Toyokawa,34.8268,137.3759,Japan
Passo Fundo,-28.2628,-52.4069,Brazil
Yei,4.0904,30.6800,South Sudan
Ontario,34.0393,-117.6064,United States
Luzhang,25.8519,98.8562,China
Al Qamishli,37.0500,41.2167,Syria
Hagerstown,39.6401,-77.7217,United States
Fardis,35.7225,50.9883,Iran
Chuo-ku,35.6667,139.7667,Japan
Erie,42.1168,-80.0733,United States
Vancouver,45.6366,-122.5967,United States
Nampa,43.5845,-116.5631,United States
Geelong,-38.1500,144.3500,Australia
Fianarantsoa,-21.4333,47.0833,Madagascar
Banjar,-7.3667,108.5333,Indonesia
Siguiri,11.4189,-9.1644,Guinea
Severodvinsk,64.5667,39.8500,Russia
Batala,31.8186,75.2028,India
Rzeszow,50.0500,22.0000,Poland
Bhusaval,21.0200,75.8300,India
Itajai,-26.9078,-48.6619,Brazil
Trondheim,63.4400,10.4000,Norway
Cuango,-9.1444,18.0464,Angola
Aqtau,43.6525,51.1575,Kazakhstan
Nis,43.3192,21.8961,Serbia
Bahraigh,27.5742,81.5958,India
Narashino,35.6808,140.0267,Japan
Abakan,53.7167,91.4167,Russia
Burlington,43.3167,-79.8000,Canada
Potsdam,52.4000,13.0667,Germany
Pinrang,-3.7857,119.6522,Indonesia
Sorsogon,12.9667,124.0000,Philippines
Dourados,-22.2208,-54.8058,Brazil
Spartanburg,34.9437,-81.9257,United States
Meram,37.8364,32.4383,Turkey
Braila,45.2692,27.9575,Romania
Gastonia,35.2494,-81.1853,United States
Amadora,38.7500,-9.2333,Portugal
Fort Lauderdale,26.1412,-80.1464,United States
Uji,34.8808,135.7794,Japan
Nova Friburgo,-22.2819,-42.5308,Brazil
Tonk,26.1505,75.7900,India
Reggio di Calabria,38.1144,15.6500,Italy
Berazategui,-34.7679,-58.2133,Argentina
Khowy,38.5503,44.9519,Iran
Sirsa,29.4904,75.0300,India
Tangail,24.2500,89.9200,Bangladesh
Jaunpur,25.7333,82.6833,India
Dosquebradas,4.8361,-75.6761,Colombia
York,53.9583,-1.0803,United Kingdom
Petropavlovsk-Kamchatskiy,53.0167,158.6500,Russia
Phan Rang-Thap Cham,11.5643,108.9886,Vietnam
Epe,6.5573,3.9912,Nigeria
Sittwe,20.1444,92.8969,Myanmar
Dam Dam,22.6200,88.4200,India
Jima,7.6667,36.8333,Ethiopia
Lhokseumawe,5.1800,97.1506,Indonesia
Roxas City,11.5833,122.7500,Philippines
Funtua,11.5204,7.3200,Nigeria
Turbo,8.0931,-76.7283,Colombia
Hinthada,17.6483,95.4679,Myanmar
La Rioja,-29.4131,-66.8558,Argentina
Madanapalle,13.5500,78.5000,India
Palopo,-3.0000,120.2000,Indonesia
Ayacucho,-13.1631,-74.2244,Peru
Obuase,6.2000,-1.6833,Ghana
Nijmegen,51.8475,5.8625,Netherlands
San Luis Rio Colorado,32.4767,-114.7625,Mexico
Alleppey,9.5004,76.3700,India
Boma,-5.8500,13.0500,Congo (Kinshasa)
Tiaret,35.3667,1.3167,Algeria
Tyre,33.2667,35.2000,Lebanon
Saarbrucken,49.2333,7.0000,Germany
Purwakarta,-6.5400,107.4400,Indonesia
Longjing,42.7700,129.4197,China
Split,43.5100,16.4500,Croatia
Ilheus,-14.7889,-39.0489,Brazil
Toulon,43.1258,5.9306,France
Klerksdorp,-26.8667,26.6667,South Africa
Lorain,41.4409,-82.1840,United States
Barra Mansa,-22.5439,-44.1708,Brazil
Tongjiang,47.6502,132.5030,China
Murfreesboro,35.8492,-86.4119,United States
High Point,35.9907,-79.9938,United States
Hamm,51.6667,7.8167,Germany
Divo,5.8372,-5.3572,Côte d'Ivoire
Tarija,-21.5317,-64.7311,Bolivia
Al `Arish,31.1249,33.8006,Egypt
Guli,28.9008,120.0284,China
Urayasu,35.6536,139.9017,Japan
Bida,9.0804,6.0100,Nigeria
Gliwice,50.3011,18.6498,Poland
Paita,-5.0667,-81.1000,Peru
Bade,24.9575,121.2989,Taiwan
Newport News,37.1051,-76.5185,United States
Townsville,-19.2500,146.8167,Australia
Langsa,4.4667,97.9500,Indonesia
Dagupan City,16.0430,120.3340,Philippines
Teziutlan,19.8178,-97.3667,Mexico
Salalah,17.0197,54.0897,Oman
Salatiga,-7.3389,110.5022,Indonesia
Matosinhos,41.1867,-8.6844,Portugal
Hamilton,-37.7833,175.2833,New Zealand
Birjand,32.8664,59.2211,Iran
Lin'an,23.6236,102.8097,China
Chicoloapan,19.4167,-98.9000,Mexico
Vellore,12.9204,79.1500,India
Bejaia,36.7511,5.0642,Algeria
Rancho Cucamonga,34.1248,-117.5666,United States
Norilsk,69.3333,88.2167,Russia
Titagarh,22.7400,88.3700,India
Nossa Senhora do Socorro,-10.8550,-37.1258,Brazil
Baranavichy,53.1167,25.9833,Belarus
Santa Maria Texmelucan,19.2833,-98.4333,Mexico
Kamakurayama,35.3197,139.5525,Japan
Hemet,33.7341,-116.9969,United States
Yangmei,24.9167,121.1500,Taiwan
Les Cayes,18.2000,-73.7500,Haiti
Ciudad Valles,21.9833,-99.0167,Mexico
Santander,43.4628,-3.8050,Spain
Kadugli,11.0100,29.7000,Sudan
Piraeus,37.9430,23.6469,Greece
Linhares,-19.3987,-40.0651,Brazil
Ciudad del Carmen,18.6333,-91.8333,Mexico
Letpandan,17.7866,95.7507,Myanmar
Zabrze,50.3000,18.7833,Poland
Almada,38.6803,-9.1583,Portugal
Plzen,49.7414,13.3825,Czechia
Saint-Louis,16.0333,-16.5000,Senegal
